"y","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9-4","x_10-3","x_11-6","x_12-6","x_13-6","x_14-6","x_15-6","x_16-2","x_17-6","x_18-4","x_19-6","x_20-5","x_21-6","x_22","x_23","x_24-6","x_25","x_26","x_27","x_28-1","x_29","x_30","x_31","x_32-2","x_33-3","x_34","x_35","x_36-6","x_37-3","x_38-3","x_39-2","x_40-6","x_41","x_42-4","x_43","x_44","x_45-6","x_46","x_47","x_48","x_49","x_50","x_51-6","x_52-6","x_53","x_54","x_55-5","x_56","x_57","x_58","x_59-6","x_60-4","x_61-6","x_62","x_63","x_64","x_65-5","x_66-3","x_67-1","x_68","x_69-2","x_70","x_71","x_72-5","x_73-2","x_74-1","x_75","x_76-3","x_77","x_78-1","x_79-1","x_80","x_81-6","x_82-3","x_83-2","x_84-6","x_85-3","x_86","x_87","x_88-2","x_89","x_90","x_91","x_92","x_93","x_94","x_95-5","x_96-6","x_97-1","x_98","x_99","x_100","x_101","x_102-6","x_103","x_104","x_105","x_106-6","x_107-6","x_108-4","x_109-3","x_110-6","x_111-5"
25544,4.4,7620,226240,164.7,133.1,185441,110.2,1459,1719,5120000,243170,50.9,50.7,46.7,50.3,42.7,50.5,34.7,48.5,44.2,51.2,5.6,378,4.1,193067,288745,39,44.2,57097,22481,58635,64.2,258025,41360,2895,23811,,,91.40618,0.02,5972,16.52,132856,107932,21306,34471,44403,10897,35583,8044,1408,13.7,,,,,,277992,1.54,1715,4.1,87.3052,81.8,332268,1.38,,,191485,,,,,11.35,0.939,1.77,0.248,0.959,122.9,131.7,145.7,5.34,,91.40618134,2.42,445.748,114.493,82.412,9.308,134.453,55522,79842,-24320,87.3052,1082672,1.44,490.214,16.094,6.066666667,9.146666667,7837.7,8409,1523.1,1441.3146,7.75,4.76,6.52,7.14,81,1.5404,9.3712,
29171,4.2,7654.1,227407,164.8,134,185029,147.3,1673,1672,5280000,242566,49.4,51.2,45.7,50.8,42.7,49,34.5,46,44.4,51.5,5.3,357.7,4.1,190386,290512,38.4,44.1,55846,22289,59699,61,263188,43980,4626,35640,,,98.64504,0.06,6042,16.47,132947,108296,23074,34483,44777,11265,36302,8027,1635,14.4,,,,,,278198,1.49,1660,4.1,87.4728,81.6,328656,1.38,,,220763,,,,,12.52,0.921,1.79,0.209,0.997,122.3,131.2,145.7,4.81,,98.64504242,2.51,501.011,118.062,92.374,7.668,152.611,55749,79569,-23820,87.4728,1089944,1.43,491.3632,16.566,5.928395062,8.868395062,7854.3,8418.6,1539.2,1450.8788,7.75,4.81,6.4,7.09,93,1.5433,10.2192,
28144,4.3,7697.8,228978,165.9,135.5,182692,144.6,1580,1742,5230000,241654,48,52.4,45.2,49.8,43.5,50.5,31.9,45.5,43.7,51.3,4.5,307.1,4,192066,289514,38.8,43.9,56685,22250,58860,58.8,254575,43959,3480,30873,,,82.38359,0.04,6355,16.53,132955,108559,23655,34776,45243,11170,36253,7648,1675,14.1,,,,,,278451,1.52,1792,4,87.6419,81.5,330376,1.38,,,220996,,,,,12.01,0.982,2.15,0.217,1.079,122.6,131.5,145.7,4.53,,82.3835907,2.97,522.677,98.921,93.611,7.978,148.931,56546,80801,-24255,87.6419,1092892,1.43,493.8305,16.332,6.581134402,9.591134402,7877.5,8402.6,1559.4,1457.6706,7.75,4.74,6.37,7.18,101,1.5194,10.1594,
26304,4.2,7731.6,231238,166,137.7,186102,153.2,1623,1732,5100000,243153,48.3,50.4,45.3,50.4,43.7,47.5,33.7,40.5,46.2,51.1,4.3,292.2,3.5,195251,290261,38.9,44.3,57606,22991,60119,60.5,255755,46133,2137,21859,,,66.00053,0.12,6569,16.41,133311,110018,23846,35037,45331,11332,36346,7895,1794,14.5,,,,,,278717,1.61,1748,3.5,88.3165,81.8,334942,1.37,,,230786,,,,,14.68,1.131,2.26,0.224,1.073,123.6,132.1,145.7,4.83,,66.00053406,2.63,457.434,84.2,95.765,8.683,154.713,56502,83200,-26698,88.3165,1096035,1.42,494.8052,16.422,6.29102091,9.23102091,7901.4,8420.1,1580.7,1468.1466,7.75,4.74,6.41,7.34,105,1.4977,9.9685,
29744,4.3,7765.2,231926,166,139,182790,149.4,1648,1720,5150000,243689,49.7,47.7,41.9,48.5,46.8,47,35.2,37,50,50.5,4.2,286.5,3.8,192602,289569,39.2,44.3,55001,23327,58992,68.1,257664,44587,2440,26753,,,67.53295,0.04,6777,16.34,133378,112315,23952,34777,45590,11496,36033,7492,1778,14,,,,,,279001,1.54,1670,3.8,88.1778,81.4,333671,1.36,,,235970,,,,,17.31,1.131,2.3,0.242,1.074,124.7,132.3,145.8,4.65,,67.53295135,2.08,492.386,81.373,97.76,7.57,152.89,56420,85868,-29448,88.1778,1098715,1.42,497.7606,17.059,6.265601966,9.275601966,7932.1,8448.9,1603.6,1479.3153,7.75,4.76,6.22,7.23,99,1.5176,9.9067,1.1591
26163,4.3,7778.8,233933,166.7,136.2,189069,152.6,1597,1665,5080000,242862,52.4,55.6,45.5,51,43.6,44,42.5,38,53.3,50.5,4.1,283.8,3.9,193130,291228,38.9,44.4,54459,22682,62192,77.1,251661,44553,4589,20372,,,67.08853,0.02,6904,16.46,133414,112540,23440,35105,45769,10997,35237,7636,1597,13.4,,,,,,279295,1.61,1710,3.9,88.737,81.6,334692,1.34,,,243116,,,,,17.72,1.114,2.31,0.282,1.122,125.2,132.4,145.8,4.72,,67.08853149,1.92,452.753,89.739,101.779,8.021,157.504,57269,87186,-29917,88.737,1103968,1.41,498.3701,16.839,6.444607843,9.454607843,7967.6,8458.4,1622.7,1492.3776,8,4.99,6.24,7.29,91,1.4881,10.1279,1.1203
29147,4.2,7820.9,236589,167.1,136,189367,152.9,1563,1600,5190000,251260,55,56,45.8,50.8,44.7,43,47.4,48.5,50.1,54.6,4,278.1,4,196956,290639,39,44.5,58300,23063,61713,77.1,250744,47297,5637,26580,,,73.01112,0,6912,16.52,133591,112552,23707,35223,45592,11507,35550,7298,1763,13.8,,,,,,279602,1.73,1553,4,89.0973,81.6,340130,1.37,,,241503,,,,,17.92,1.158,2.8,0.283,1.172,125.7,132.7,145.7,5,,73.01111603,2.19,446.84,91.665,97.547,8.75,159.278,58713,87837,-29124,89.0973,1105910,1.42,494.867,17.171,6.464381885,9.404381885,8018.7,8494.4,1639.3,1503.2266,8.06,5.07,6.4,7.39,84,1.4611,10.0057,1.0886
29246,4.2,7858.2,237516,167.8,134.2,188755,140.3,1643,1640,5430000,253110,55.9,55.7,47.6,52.3,44.9,43.5,51.2,52,51.1,52.8,3.5,242.8,4.1,193715,292267,39.4,44.4,55173,23661,63226,80.4,247074,49510,5247,29888,,,79.81312,0.06,6854,16.68,133707,110521,24003,35333,45924,11506,36022,7584,1700,13.4,,,,,,279903,1.77,1611,4.1,88.7815,81,338354,1.36,,,224306,,,,,20.1,1.221,2.55,0.309,1.215,126.9,133.5,146.5,5.23,,79.81311798,2.87,457.95,81.067,91.335,7.994,148.569,60053,88512,-28459,88.7815,1112210,1.42,493.9966,17.121,6.829969419,9.769969419,8046.4,8488.3,1648.5,1511.0593,8.25,5.22,6.62,7.53,79,1.4695,9.7324,1.0701
31034,4.1,7874.8,237560,168.1,130.5,194560,142.9,1593,1702,5250000,244859,54,57.2,48.8,49.5,46.2,45,54.2,53,50.9,51.6,3.9,271.5,3.9,196613,291915,39.3,44.5,56702,23774,61613,87.3,239327,52086,6307,21041,,,69.55318,0.02,6850,16.74,133993,110926,23993,35420,46030,11303,36038,8014,1615,13.3,,,,,,280203,1.51,1559,3.9,89.9689,81.8,343129,1.34,,,233631,,,,,21.28,1.256,2.73,0.372,1.228,128,134.5,146.9,5.18,,69.55317688,2.91,494.804,86.382,96.946,8.441,158.879,60037,89923,-29886,89.9689,1115718,1.4,497.1949,17.116,6.662538133,9.532538133,8112.4,8541.3,1665.8,1517.2818,8.25,5.2,6.64,7.48,79,1.489,9.4304,1.063
28981,4.1,7911.9,240462,168.4,137,186748,127.4,1596,1682,5230000,242211,57.8,58.5,51.1,52.1,43.8,45.5,55.5,55.5,52.4,53.1,4.1,289,4,195280,293962,39.7,44.4,55782,23316,61714,95.4,226425,55789,9296,24067,,,69.81623,0,6792,16.88,134309,111016,23393,34697,45518,11424,36665,8057,1639,13.4,,,,,,280471,1.64,1669,4,90.4104,81.9,343106,1.35,,,221856,,,,,23.8,1.244,2.37,0.406,1.263,127.7,134.4,146.9,5.54,,69.81623077,3.31,494.742,92.012,90.428,8.022,149.737,60206,90984,-30778,90.4104,1128306,1.4,494.5753,17.139,6.720353443,9.590353443,8179.5,8601.7,1684.4,1525.3344,8.37,5.42,6.93,7.72,76,1.4932,9.3955,1.0377
24866,4,8015.7,245498,168.8,141.7,196112,113.6,1659,1671,5120000,249433,59.4,61.6,51.3,52.6,48,43.5,60.6,54.5,51.1,52.2,3.7,260.7,3.9,196668,296294,39.2,44.1,56251,24509,64839,88.7,215856,54230,7016,26303,,,62.71155,0.1,6596,16.92,134523,111054,22081,35287,45877,11236,36248,8037,1463,14.3,,,,,,280716,1.62,1648,3.9,91.1008,82.2,344326,1.35,,,221465,,,,,22.69,1.251,2.36,0.432,1.292,128.3,134.9,147,5.9,,62.71154785,2.58,449.288,118.659,100.447,8.211,165.739,62509,93115,-30606,91.1008,1137573,1.4,495.256,17.072,6.676399027,9.476399027,8269.6,8672.2,1702,1531.106,8.5,5.3,7.23,8.02,75,1.4771,9.5146,1.037
26278,4,7988.5,243483,169.3,144.7,201377,104,1574,1551,5110000,255008,54.6,58.1,50.4,54,49.7,45,65.8,50.5,54.4,54.1,4.7,338.3,4,203160,295707,39.3,44,59550,24341,64358,98.9,200907,56439,5174,19579,,,82.06383,0.04,6322,17.07,136559,111267,22260,35838,46175,11468,36712,7704,1735,13.6,,,,,,280976,1.55,1635,4,91.1343,81.9,352476,1.33,,,203442,,1402926,1809,,25,1.273,2.42,0.454,1.356,127.8,135.2,146.8,5.79,,82.06382751,2.3,459.764,135.368,86.831,6.984,146.237,62543,93900,-31357,91.1343,1140036,1.39,495.12,17.793,6.792956891,9.592956891,8380.7,8744.8,1721.6,1538.5202,8.5,5.45,7.19,7.95,81,1.4776,9.3699,1.0605
27749,4.1,8065.3,247139,170,140.8,184056,119.7,1677,1649,5090000,246083,57.5,58.3,53.1,51.4,49,45.5,68.8,52.5,55.8,53.7,4.2,302.4,4,191897,297278,39.7,44.5,53065,22853,58432,87.9,188699,62131,6447,16689,,,83.80947,0.04,6284,17.15,136598,111677,21712,36090,46130,11233,36435,7784,1514,13.1,,,,,,281190,1.43,1608,4,91.4065,81.9,340264,1.34,,767879,199261,,1341942,1826.6,,26.1,1.289,2.66,0.436,1.461,128.3,135.2,147.3,5.94,,83.80947113,2.52,448.804,125.028,88.157,7.707,146.124,62409,95901,-33492,91.4065,1146351,1.4,492.2766,18.114,7.31797207,10.18797207,8441.9,8778.7,1729.9,1549.1853,8.73,5.73,7.4,8.15,83,1.4674,9.3979,1.0497
29751,4,8110.8,249847,171,137.1,192276,133.4,1704,1672,5080000,247860,63.5,59.9,51.3,55.8,52.8,43.5,68.1,54.5,54.9,54.2,3.9,282.9,4.5,197225,297534,39.4,44.2,53173,24365,63619,92,176118,60236,5230,18332,,,89.20154,0.26,6457,17.04,136701,112023,23035,35912,46208,11279,36903,7759,1667,13.1,,,,,,281409,1.5,1648,4.5,91.7982,81.9,349220,1.33,,767723,232490,105.6,1452147,1724.3,,27.26,1.377,2.79,0.428,1.479,129.8,136.6,147.4,5.92,,89.20153809,2.57,510.361,111.233,94.292,8.174,155.394,63135,99176,-36041,91.7982,1150650,1.39,493.7374,18.879,7.762135922,10.56213592,8500.3,8800.6,1737.5,1561.4507,8.83,5.85,7.39,8.2,79,1.4722,9.3413,1.0706
23156,3.8,8101.6,245783,170.9,137.7,194776,149.5,1610,1683,5230000,246803,61.3,59.7,53,56.2,44.9,44.5,67.4,54,55.8,54.3,4.4,318.2,4.2,202144,299452,39.4,44.3,55660,24946,64489,100.2,161722,63871,2278,16773,,,77.60139,0.02,6643,17.1,137270,113411,23463,36162,46393,11674,37026,7785,1672,13.3,,,,,,281653,1.58,1708,4.2,92.472,82.2,354936,1.34,107.6,762127,227698,104.5,1386030,1840.1,,29.37,1.516,3.04,0.555,1.422,130.8,137.3,147.4,6.11,,77.60139465,1.57,529.44,97.27,92.108,6.234,152.302,63814,99242,-35428,92.472,1157581,1.39,492.5719,17.822,6.813863773,9.473863773,8531.6,8836.9,1743.8,1570.5277,9,6.02,7.55,8.38,64,1.4486,9.5752,1.0328
26183,4,8139,246225,171.2,144.7,188733,152.9,1682,1727,5120000,255740,63.1,60.2,53.1,56.8,47.5,48.5,72.4,58.5,55,52.7,4.2,311.7,4.3,198059,298768,39.1,44.5,54336,23917,63623,102.5,150527,64516,6459,16888,,,77.54831,0.02,6817,17.03,136630,113899,23499,36063,46363,11624,36751,7751,1759,12.9,,,,,,281877,1.82,1636,4.3,92.671,82.1,349901,1.35,106.6,764039,242501,98.9,1440661,1970.3,,29.84,1.465,3.59,0.596,1.42,130.7,136.9,147.8,6.03,,77.54830933,1.44,495.77,92.323,98.371,7.392,158.561,63632,99651,-36019,92.671,1163997,1.39,494.5495,17.442,7.13253012,9.93253012,8566.1,8869.8,1741.9,1583.5079,9.24,6.27,7.36,8.15,55,1.4512,9.4161,1.011
24445,4,8156,248178,172.2,139.2,220067,146.3,1530,1692,5190000,257380,60.3,60.6,55.7,56.7,46.1,48.5,71.6,50,53.4,52,4.2,312,4.3,200006,301254,38.8,44.1,55300,24416,68500,97.9,132601,62526,3988,12038,,,76.05923,0.02,7012,17.06,136940,116013,23642,35724,46259,11904,36277,7336,1759,12.9,,,,,,282126,2.1,1737,4.3,92.7438,81.9,354731,1.32,98.6,762752,242963,98.1,1390222,1880.5,215985,25.72,1.487,4.29,0.512,1.421,131.6,137,147.8,6.28,,76.05922699,1.73,486.928,85.821,97.189,6.195,157.064,65997,103019,-37022,92.7438,1174129,1.38,506.3286,17.467,7.734939759,10.53493976,8615.2,8890.2,1740.2,1609.548,9.5,6.53,7.55,8.19,61,1.4608,9.4271,1.0131
16808,4,8160.6,247184,172.7,143,189426,135,1495,1651,5200000,247213,60.4,57.8,52.8,55,46.9,46.5,78.7,52,54.2,52.9,4.6,341.8,4.3,197331,301736,39.1,44.4,51921,24610,63987,106.5,121937,58692,3370,17814,,,97.98621,0.1,7108,17.18,136531,116272,23645,35794,45725,11673,35702,7589,1643,13.1,,,,,,282385,1.51,1604,4.3,92.6345,81.6,351436,1.37,97.3,755371,245140,98.5,1377790,1737.4,210132,28.79,1.633,3.99,0.469,1.434,133.8,138.1,148.1,6.66,,97.98620605,2.14,446.971,88.801,98.216,8.634,162.921,65711,103349,-37638,92.6345,1175302,1.4,510.1748,17.078,7.599280144,10.39928014,8681.5,8937.1,1741.8,1629.7514,9.5,6.54,7.78,8.33,69,1.4689,9.4935,0.9834
19100,4.1,8203.8,247612,172.7,140.8,188888,141.4,1573,1597,5110000,265200,58.7,59.1,53.6,54.4,47,48,71.2,54,54.8,53,4.6,341.2,4.3,194925,303359,39.2,44.7,50574,24335,64711,130.6,107088,56137,2670,14489,,,92.96502,0.12,7113,17.3,136662,116122,23814,35609,45583,12175,35661,7127,1606,12.6,,,,,,282653,1.44,1626,4.3,92.3191,81,347164,1.34,97.4,757913,247832,99.3,1473014,1850.6,216833,31.82,1.551,4.43,0.512,1.466,133.7,138.2,148.2,6.52,,92.96501923,2.12,470.731,96.347,101.326,7.461,164.527,67763,103665,-35902,92.3191,1183156,1.38,510.8263,16.851,7.451286655,10.32128665,8721.6,8985.2,1752.2,1651.6154,9.5,6.5,7.68,8.29,76,1.4957,9.4265,0.9643
16301,3.9,8269.4,251812,173.6,142.5,198931,128.9,1528,1543,5130000,268020,56.2,59.5,51.2,54.3,48.5,48,65.7,51,51.5,53.5,3.8,286.1,4.3,200951,303361,39.1,44.5,53853,24838,66554,127.6,96229,54648,2744,12225,,,79.44698,0.04,7036,17.32,136893,114185,24030,36111,46443,12285,36120,7522,1736,12.7,,,,,,282932,1.48,1575,4.3,92.6699,81.1,355434,1.32,99.6,759607,227899,97.9,1427099,1858.3,219340,29.7,1.465,5.06,0.555,1.637,132.9,137.9,148.6,6.26,,79.44697571,2.44,474.461,82.921,93.63,7.318,153.167,67562,106396,-38834,92.6699,1183391,1.39,514.6795,17.09,7.356495828,10.08649583,8758.8,8985.5,1761.7,1669.0008,9.5,6.52,7.68,8.37,91,1.477,9.2886,0.9449
14939,3.9,8265.8,251267,173.9,135.8,186599,139.7,1513,1572,5110000,264832,55.4,58.1,53.2,55.4,47.1,47,62.9,51,56.4,53.8,4,299.4,4.4,195332,304719,39.6,44.5,50850,24112,63560,122.4,87962,51755,3161,13574,,,66.58134,0.04,7030,17.34,137088,114127,23516,36173,46511,11852,36382,7599,1599,12.4,,,,,,283201,1.34,1559,4.4,92.3486,80.6,348807,1.34,97.8,766429,236491,99.4,1489125,1872.3,225649,31.26,1.55,5.02,0.551,1.637,134.7,139,148.5,5.99,,66.58133698,2.32,488.65,85.349,95.464,8.327,161.573,66845,106056,-39211,92.3486,1189984,1.4,520.3064,18.245,7.350327186,10.08032719,8783.9,9000,1777.6,1684.5993,9.5,6.51,7.64,8.4,81,1.4778,9.3937,0.9059
15031,3.9,8272.5,250230,174.2,132.6,189637,117.1,1539,1542,5170000,275989,51.5,56.4,53,55.4,45.9,50.5,63.4,49,52.8,54.2,3.8,288.7,4.4,192746,306715,38.9,44.6,49781,23921,62691,136.7,80378,51232,2990,10601,,,75.14165,0.46,6915,17.53,137322,113597,22785,36235,46910,11674,36710,7505,1589,12.6,,,,,,283453,1.26,1463,4.4,92.3421,80.3,346875,1.34,99.5,781030,222819,99.6,1346909,1967.6,225621,33.88,1.532,5.52,0.583,1.621,135.4,139.5,148.7,6.44,,75.14165497,2.66,511.11,102.625,91.999,7.122,152.871,66691,103993,-37302,92.3421,1197067,1.4,523.9815,17.117,7.344180523,10.07418052,8792.9,8994,1776.5,1700.9445,9.5,6.51,7.99,8.9,70,1.4828,9.5059,0.9505
12247,3.9,8314.9,250594,174.6,128.6,187937,100.7,1521,1552,5290000,271873,50,53.4,50.7,54.5,45.9,47,58.1,48.5,51.7,55.7,3.5,263.4,4.8,196133,306266,38.7,44.4,50178,24667,61933,144.8,75602,47145,1834,14436,,,84.66173,1.16,6703,17.65,137614,113562,21902,36532,46910,11461,36746,7791,1563,12.3,4934,416,,3044,5395,283696,1.04,1541,4.8,92.067,79.9,350818,1.35,98.8,761266,218390,99.6,1298609,2138.7,228889,33.11,1.517,8.9,0.643,1.565,135,140.2,148.9,6.1,,84.66172791,3.45,463.446,139.479,98.325,6.476,161.783,65816,103673,-37857,92.067,1196100,1.41,529.6305,16.259,7.336018957,10.06601896,8818.5,9004.6,1785.7,1716.9697,9.5,6.4,7.67,8.48,71,1.4864,9.8343,0.9386
13139,4.2,8314.4,252731,175.6,115.7,177029,106.4,1456,1570,5250000,274805,52,53.7,52.5,53.9,42.8,49.5,58.4,45,50.8,50.8,4,307.6,4.1,188046,306940,38.9,44,47092,23805,60803,140.9,73001,47921,2267,9044,,,125.06754,1.44,6394,17.77,137778,112370,21497,36398,47036,11483,36582,7195,1586,13.4,5273,470,,3390,5801,283920,0.68,1507,4.1,91.3956,79.1,342766,1.38,99.4,755923,209685,99.7,1378715,1924.9,231542,34.42,1.443,8.17,0.62,1.524,136.2,140.5,149.5,6.05,,125.067543,2.3,469.776,143.637,91.783,6.195,150.586,65869,105470,-39601,91.3956,1197906,1.43,531.034,15.831,7.921204962,10.86120496,8918.7,9054.5,1799.2,1729.8517,9.05,5.98,7.65,8.35,73,1.5125,9.4192,0.9045
12198,4.2,8326.3,252730,176,109.2,180643,108.2,1536,1577,5350000,284502,50,49.7,48.8,53.5,40.4,50.5,57.7,49,50.7,52.2,4.1,314.7,4.4,191397,304810,38.3,44.4,50114,23835,60829,163.1,68024,47463,784,12006,,,115.26872,2,6397,17.82,137612,112405,21186,36667,47019,11124,36257,7651,1398,12.9,4706,408,,3284,5434,284137,0.93,1549,4.4,90.8272,78.3,346394,1.34,99.7,763511,200876,98.9,1272599,1881.4,222945,28.44,1.447,5.61,0.608,1.492,140,141.7,149.2,5.83,,115.2687225,1.91,476.242,123.77,84.392,6.813,139.614,66114,100350,-34236,90.8272,1191432,1.4,538.5757,17.251,7.729411765,10.66941176,8958.7,9073,1813.4,1748.702,8.5,5.49,7.55,8.26,79,1.5426,9.2724,0.8695
13588,4.3,8317.4,250351,176.1,116.9,182303,133.2,1470,1614,5100000,289543,48.9,51.5,50.6,49.6,41.8,48.5,58.1,47,48.7,48.9,4.5,346.5,4,188586,300554,38.8,44.6,50538,23539,58208,214.8,64370,44356,1178,11431,2018,233,111.41604,2.68,6518,17.8,137783,113189,22604,36472,47260,11495,36601,7665,1567,12.2,4618,386,,3178,5619,284350,0.6,1551,4,90.5589,77.9,339974,1.38,99.2,742993,232587,99.4,1457199,1895.3,234903,29.59,1.45,5.23,0.775,1.399,137.4,141.9,149.5,5.8,,111.4160385,2.18,554.383,120.242,96.892,6.148,157.065,64350,101853,-37503,90.5589,1185911,1.42,542.2384,17.433,7.28245614,10.29245614,8992.6,9101.3,1834.7,1760.5418,8.32,5.31,7.62,8.35,83,1.5219,9.3615,0.8525
12174,4.4,8318.7,254753,176.4,109.9,171658,151.3,1574,1543,5100000,286731,48.4,49.3,48.2,51.1,44.2,50.5,59.8,41,48.6,52.4,4.3,328.1,4,180489,298674,38.7,44.9,48413,22300,54642,165.3,69903,40156,1721,12480,2868,332,110.91785,7.78,6688,17.83,137299,113348,23405,36475,47271,12046,36439,7340,1599,12.7,4668,317,,3191,5335,284581,0.25,1532,4,90.2884,77.5,330510,1.39,99.8,752824,232513,99.9,1390615,1871.7,226901,29.61,1.409,5.19,0.774,1.422,135.9,141.2,149.8,5.74,,110.9178467,2.26,553.247,96.453,94.367,4.899,153.129,62805,98164,-35359,90.2884,1184589,1.43,544.5349,16.868,7.61825629,10.69825629,8991.4,9080.8,1842.1,1773.0983,7.8,4.8,7.55,8.34,81,1.5032,9.537,0.8552
13619,4.3,8351.4,255268,177.3,116.1,178160,154,1497,1699,5230000,288986,49.1,50.1,47.1,50.3,43.7,51.5,64.6,42,49.5,53.2,3.7,286.2,4.2,186311,295487,38.9,45,51741,22742,56833,142.1,70141,38361,2178,11094,1461,211,116.02695,11.8,6901,17.77,137092,114058,23864,36549,47052,12058,36453,7540,1557,12.4,4444,297,1879,3116,5358,284810,-0.03,1600,4.2,89.6315,76.7,338601,1.37,100.6,731884,245357,99,1436953,1833.7,233175,27.25,1.552,4.19,0.593,1.496,136.4,142,150.1,5.72,,116.026947,2.73,482.89,81.078,98.996,7.934,160.045,63772,95150,-31378,89.6315,1182114,1.42,549.1295,16.531,7.863084112,10.87308411,8992,9061.7,1851.2,1781.1775,7.24,4.21,7.45,8.28,78,1.5216,9.5081,0.8983
12955,4.5,8352.1,254014,177.7,118.9,176168,155.2,1654,1656,5450000,281975,42.1,42.9,42.7,52.8,39.7,51,55.6,36,46.7,51.2,3.7,287.5,3.6,183478,291978,38.7,44.8,51557,22365,55532,145.1,66897,35097,777,11930,1725,238,122.67341,20.62,7076,17.77,136873,115644,24284,36091,46644,12003,35952,7377,1706,12.5,4232,304,2109,2993,5083,285062,-0.34,1625,3.6,89.0366,76,330921,1.41,99.1,724696,243498,98.1,1382844,1793.9,228953,27.49,1.702,3.72,0.558,1.482,136.8,142.3,150.2,5.24,,122.6734085,1.71,507.357,76.984,95.804,7.052,154.58,61102,94978,-33876,89.0366,1173074,1.44,555.6502,16.503,7.693960511,10.84396051,8996.9,9062.4,1880.6,1792.3681,6.98,3.97,7.21,8.02,77,1.5587,9.4673,0.9376
10812,4.6,8368.8,253015,177.4,116.3,170154,154.6,1582,1659,5320000,278005,38.4,39.2,42.3,49.8,38.2,56,49.9,32.5,46.8,49.1,5,387.7,3.8,179491,287393,38.8,44.5,50526,21811,53399,140.5,64921,33055,1159,14807,1834,325,100.42902,37.82,7153,17.83,137071,116429,23811,36324,46579,11666,35444,7500,1485,12.7,4354,292,1800,2945,5173,285309,0.1,1590,3.8,88.562,75.4,327860,1.38,98.1,736404,250363,99.2,1331669,1821.4,199107,28.63,1.616,3.11,0.547,1.375,135.5,141.8,150.5,5.16,,100.4290161,2.85,457.124,85.166,102.382,7.571,164.236,59298,93680,-34382,88.562,1165006,1.42,557.7644,17.104,7.321482339,10.54148234,8995.2,9198.4,1899.8,1797.3506,6.75,3.77,7.15,7.93,86,1.5578,9.7688,0.9205
12116,4.9,8412.7,254570,177.4,114,170336,141.5,1615,1666,5270000,270735,39.9,38.6,37.8,50.2,39.9,52.5,48,37,50.3,47.5,6.1,487.7,3.7,179352,284509,38.4,44.5,50768,22316,54270,118.3,60654,31643,1886,12366,1647,247,86.39027,42.8,7139,17.75,136241,115166,24173,36123,46373,11707,35750,7029,1628,12.8,4095,267,2134,2823,5076,285570,-0.01,1649,3.7,88.3842,75.1,330636,1.39,100.4,731328,253274,98.4,1444314,1869,225282,27.6,1.421,2.97,0.513,1.39,133.4,140.1,150.5,5.1,,86.39027405,2.21,459.005,89.043,101.911,8.131,161.776,59648,92569,-32921,88.3842,1163506,1.44,556.7603,16.123,7.621482339,11.05148234,8989,9359,1930.9,1806.359,6.67,3.65,7.1,7.87,87,1.5411,9.7108,0.9083
11057,5,8332.2,249856,178.1,97,163676,133.1,1551,1665,5430000,280450,41.5,42.6,39.9,47.7,37.1,52,45.1,43.5,47.5,48.8,6.3,496.8,3.8,173910,280727,38.3,44.4,48503,21248,50906,103.6,58558,30697,1502,11049,1774,298,102.13185,49.18,7052,17.86,136846,113422,23966,36651,47364,11733,35892,7325,1746,12.8,3973,306,1929,2729,4961,285843,-0.02,1605,3.8,88.0735,74.7,321408,1.42,99.3,750205,226312,97.8,1387189,1882.2,225210,26.43,1.421,2.19,0.431,1.495,133.4,140.7,150.7,4.89,,102.1318512,2.57,457.326,79.518,94.098,8.484,149.538,56375,90957,-34582,88.0735,1157135,1.45,556.5109,16.016,7.592165899,11.0921659,8974.5,9290.5,1968.7,1814.2524,6.28,3.07,6.98,7.84,78,1.5245,9.599,0.8925
13916,5.3,8531.9,268072,177.6,85.3,171983,139.8,1599,1626,5430000,278653,45.5,43.1,38.2,47.2,37.6,50,42.8,43.5,45.3,47.2,2.7,210.9,3.9,173205,276851,38.3,44.6,48642,21344,49539,103.1,57408,29400,2531,10927,1970,284,84.28912,53.76,7012,17.93,136392,112852,23674,36966,47605,11648,35880,7176,1575,12.4,3594,257,2007,2843,5016,286098,-0.14,1636,3.9,87.6361,74.2,320355,1.38,99.3,754507,241050,99.1,1489178,1968,233859,27.37,1.522,2.46,0.39,1.348,133.3,141.3,149.8,5.14,17.86,84.28912354,3.1,492.755,87.836,98.092,7.254,158.885,56987,91322,-34335,87.6361,1138998,1.43,562.4098,16.056,7.427659574,11.13765957,9004.5,9145.7,2004.5,1829.8403,5.53,2.49,7.2,8.07,79,1.5308,9.3276,0.8753
